Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Fri Apr 28 2023,GOOGL230428C00095000,10.05,0.025,0,0,13,0.548,0.892,0.0227,374,95.00,GOOGL230428P00095000,0.43,-0.065,0,0,332,0.4961,-0.1085,0.0228,3277
Fri Apr 28 2023,GOOGL230428C00096000,8.84,-0.385,0,0,4,0.4905,0.8672,0.0265,140,96.00,GOOGL230428P00096000,0.56,-0.06,0,0,2623,0.4915,-0.1334,0.0266,2987
Fri Apr 28 2023,GOOGL230428C00097000,8.73,0.405,0,0,9,0.3716,0.8381,0.0305,253,97.00,GOOGL230428P00097000,0.72,-0.055,0,0,217,0.4877,-0.1626,0.0306,1101
Fri Apr 28 2023,GOOGL230428C00098000,7.5,-0.025,0,0,63,0.4167,0.8045,0.0346,488,98.00,GOOGL230428P00098000,0.88,-0.09,0,0,427,0.4858,-0.1963,0.0347,1429
Fri Apr 28 2023,GOOGL230428C00099000,6.6,-0.175,0,0,14,0.4843,0.7667,0.0384,166,99.00,GOOGL230428P00099000,1.13,-0.075,0,0,144,0.4814,-0.2342,0.0386,1267
Fri Apr 28 2023,GOOGL230428C00100000,5.73,-0.295,0,0,112,0.4744,0.7251,0.042,1198,100.00,GOOGL230428P00100000,1.39,-0.09,0,0,3069,0.48,-0.276,0.0422,5036
Fri Apr 28 2023,GOOGL230428C00101000,5.3,-0.05,0,0,6,0.4836,0.6803,0.0451,456,101.00,GOOGL230428P00101000,1.7,-0.095,0,0,118,0.4812,-0.321,0.0453,2119
Fri Apr 28 2023,GOOGL230428C00102000,4.37,-0.33,0,0,2896,0.48,0.633,0.0476,3017,102.00,GOOGL230428P00102000,2.06,-0.1,0,0,357,0.481,-0.3685,0.0478,1951
Fri Apr 28 2023,GOOGL230428C00103000,3.8,-0.325,0,0,786,0.4806,0.584,0.0494,1194,103.00,GOOGL230428P00103000,2.47,-0.1,0,0,1076,0.4792,-0.4179,0.0497,1957
Fri Apr 28 2023,GOOGL230428C00104000,3.3,-0.275,0,0,1238,0.4772,0.5338,0.0505,1114,104.00,GOOGL230428P00104000,3,-0.025,0,0,447,0.4665,-0.4683,0.0508,1298
Fri Apr 28 2023,GOOGL230428C00105000,2.83,-0.245,0,0,3313,0.4768,0.4832,0.0509,31290,105.00,GOOGL230428P00105000,3.48,-0.045,0,0,1005,0.4745,-0.5193,0.0512,6918
Fri Apr 28 2023,GOOGL230428C00106000,2.36,-0.28,0,0,614,0.4741,0.4329,0.0504,3508,106.00,GOOGL230428P00106000,4.05,-0.025,0,0,340,0.4785,-0.57,0.0509,3248
Fri Apr 28 2023,GOOGL230428C00107000,1.93,-0.3,0,0,499,0.4715,0.3834,0.0493,5909,107.00,GOOGL230428P00107000,4.55,-0.125,0,0,72,0.4749,-0.62,0.0497,1097
Fri Apr 28 2023,GOOGL230428C00108000,1.6,-0.26,0,0,591,0.47,0.3357,0.0473,2811,108.00,GOOGL230428P00108000,5.24,-0.06,0,0,129,0.4716,-0.6682,0.0478,2253
Fri Apr 28 2023,GOOGL230428C00109000,1.31,-0.23,0,0,557,0.4677,0.2907,0.0447,2958,109.00,GOOGL230428P00109000,6.09,0.09,0,0,120,0.4688,-0.7138,0.0452,1044
Fri Apr 28 2023,GOOGL230428C00110000,1.09,-0.17,0,0,2417,0.4638,0.2492,0.0414,23439,110.00,GOOGL230428P00110000,6.35,-0.375,0,0,98,0.4674,-0.7559,0.0421,419
Fri Apr 28 2023,GOOGL230428C00111000,0.86,-0.165,0,0,245,0.4683,0.2119,0.0378,1307,111.00,GOOGL230428P00111000,7.48,0.005,0,0,6,0.4683,-0.7938,0.0385,46
Fri Apr 28 2023,GOOGL230428C00112000,0.72,-0.11,0,0,196,0.4672,0.1791,0.034,3291,112.00,GOOGL230428P00112000,8.65,0.8,0,0,3,0.4425,-0.8272,0.0348,34
Fri Apr 28 2023,GOOGL230428C00113000,0.58,-0.09,0,0,303,0.4698,0.1506,0.0303,1078,113.00,GOOGL230428P00113000,9.19,0.315,0,0,11,0.4714,-0.8563,0.031,26
