
Standard & Poors 500 Index,Last: 3860.8101,Change:  -59.7499
"Date: 15 de marzo de 2023, 11:55 GMT-4",Bid: 3859.6299,Ask: 3861.51,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Mar 31 2023,SPXW230331C02875000,0,0,988.4,991.8,0,0.5649,0.9936,0,0,2875.00,SPXW230331P02875000,1.22,0,0.95,1.1,0,0.5829,-0.0066,0,189
Fri Mar 31 2023,SPXW230331C02880000,0,0,983.4,986.8,0,0.5568,0.9934,0,0,2880.00,SPXW230331P02880000,1.05,0.4,1,1.1,17,0.5815,-0.0067,0,239
Fri Mar 31 2023,SPXW230331C02890000,1005.8,0,973.4,976.8,0,0.5613,0.9932,0,1,2890.00,SPXW230331P02890000,1.35,0,1,1.15,0,0.577,-0.0069,0,258
Fri Mar 31 2023,SPXW230331C02900000,0,0,963.5,966.9,0,0.5368,0.993,0,1,2900.00,SPXW230331P02900000,1.15,0.475,1.05,1.15,37,0.5724,-0.0072,0,10805
Fri Mar 31 2023,SPXW230331C02910000,0,0,953.5,956.9,0,0.5536,0.9927,0,0,2910.00,SPXW230331P02910000,1.24,0,1.05,1.2,0,0.5678,-0.0074,0,608
Fri Mar 31 2023,SPXW230331C02920000,0,0,943.6,947,0,0.5424,0.9925,0,0,2920.00,SPXW230331P02920000,1.6,0,1.1,1.25,0,0.5647,-0.0077,0,609
Fri Mar 31 2023,SPXW230331C02925000,0,0,938.6,942,0,0.5493,0.9923,0,0,2925.00,SPXW230331P02925000,0.5,0,1.1,1.25,0,0.5616,-0.0078,0,191
Fri Mar 31 2023,SPXW230331C02930000,0,0,933.7,937.1,0,0.5456,0.9922,0,0,2930.00,SPXW230331P02930000,0.7,0,1.15,1.25,0,0.5604,-0.0079,0,654
Fri Mar 31 2023,SPXW230331C02940000,0,0,923.7,927.1,0,0.5274,0.9919,0,0,2940.00,SPXW230331P02940000,1.15,0,1.15,1.3,0,0.5556,-0.0082,0,641
Fri Mar 31 2023,SPXW230331C02950000,900.56,0,913.8,917.2,0,0.5341,0.9916,0,2,2950.00,SPXW230331P02950000,0.85,0,1.2,1.35,0,0.5518,-0.0085,0,1980
Fri Mar 31 2023,SPXW230331C02960000,923.9,0,903.9,907.2,0,0.5332,0.9913,0,3,2960.00,SPXW230331P02960000,0.9,0,1.25,1.4,0,0.5483,-0.0088,0,977
Fri Mar 31 2023,SPXW230331C02970000,0,0,893.9,897.3,0,0.5258,0.991,0.0001,0,2970.00,SPXW230331P02970000,1.15,0.35,1.3,1.4,6,0.5439,-0.0091,0.0001,452
Fri Mar 31 2023,SPXW230331C02975000,0,0,888.9,892.3,0,0.5282,0.9909,0.0001,0,2975.00,SPXW230331P02975000,1.2,0.375,1.3,1.45,14,0.5416,-0.0093,0.0001,1729
Fri Mar 31 2023,SPXW230331C02980000,0,0,884,887.4,0,0.5274,0.9907,0.0001,0,2980.00,SPXW230331P02980000,1.2,0.35,1.35,1.45,18,0.5398,-0.0094,0.0001,575
Fri Mar 31 2023,SPXW230331C02990000,0,0,874.1,877.4,0,0.5257,0.9904,0.0001,0,2990.00,SPXW230331P02990000,1.25,0.4,1.4,1.5,2,0.5351,-0.0098,0.0001,116
Fri Mar 31 2023,SPXW230331C03000000,918.42,0,864.1,867.5,0,0.5158,0.99,0.0001,29,3000.00,SPXW230331P03000000,1.25,0.35,1.4,1.55,8,0.5313,-0.0101,0.0001,8031
Fri Mar 31 2023,SPXW230331C03010000,0,0,854.2,857.5,0,0.5191,0.9897,0.0001,1,3010.00,SPXW230331P03010000,1,0,1.45,1.6,0,0.5274,-0.0105,0.0001,316
Fri Mar 31 2023,SPXW230331C03020000,0,0,844.2,847.6,0,0.512,0.9893,0.0001,0,3020.00,SPXW230331P03020000,1.35,0.4,1.5,1.65,8,0.5235,-0.0108,0.0001,1170
Fri Mar 31 2023,SPXW230331C03025000,963.77,0,839.3,842.6,0,0.5084,0.9891,0.0001,1,3025.00,SPXW230331P03025000,1.1,0,1.55,1.65,0,0.5214,-0.011,0.0001,1647
Fri Mar 31 2023,SPXW230331C03030000,958.97,0,834.3,837.7,0,0.5097,0.9889,0.0001,1,3030.00,SPXW230331P03030000,1.8,0,1.55,1.7,0,0.5194,-0.0112,0.0001,263
Fri Mar 31 2023,SPXW230331C03040000,833.17,-30.03,824.4,827.8,1,0.5026,0.9885,0.0001,1,3040.00,SPXW230331P03040000,1.55,0.55,1.6,1.75,24,0.5153,-0.0116,0.0001,25123
Fri Mar 31 2023,SPXW230331C03050000,811.9,0,814.5,817.8,0,0.5001,0.9881,0.0001,2,3050.00,SPXW230331P03050000,1.55,0.55,1.65,1.8,26,0.5112,-0.012,0.0001,4311
Fri Mar 31 2023,SPXW230331C03060000,0,0,804.6,807.9,0,0.4996,0.9877,0.0001,0,3060.00,SPXW230331P03060000,1.5,0.45,1.75,1.85,27,0.5071,-0.0125,0.0001,40839
Fri Mar 31 2023,SPXW230331C03070000,0,0,794.7,798,0,0.4861,0.9872,0.0001,0,3070.00,SPXW230331P03070000,1.55,0.475,1.8,1.9,39,0.5026,-0.0129,0.0001,331
Fri Mar 31 2023,SPXW230331C03075000,0,0,789.7,793.1,0,0.4912,0.987,0.0001,0,3075.00,SPXW230331P03075000,1.85,0.75,1.8,1.95,66,0.5014,-0.0132,0.0001,3217
Fri Mar 31 2023,SPXW230331C03080000,0,0,784.7,788.1,0,0.4917,0.9867,0.0001,0,3080.00,SPXW230331P03080000,1.55,0.45,1.85,1.95,54,0.4991,-0.0134,0.0001,151
Fri Mar 31 2023,SPXW230331C03090000,830.4,0,774.8,778.2,0,0.4886,0.9862,0.0001,2,3090.00,SPXW230331P03090000,1.55,0.4,1.9,2.05,42,0.4956,-0.0139,0.0001,304
Fri Mar 31 2023,SPXW230331C03100000,818.38,0,764.9,768.3,0,0.4817,0.9857,0.0001,12,3100.00,SPXW230331P03100000,1.95,0.775,2,2.1,44,0.4911,-0.0144,0.0001,16150
Fri Mar 31 2023,SPXW230331C03110000,0,0,755,758.4,0,0.4784,0.9852,0.0001,25,3110.00,SPXW230331P03110000,1.4,0,2.05,2.15,0,0.4874,-0.015,0.0001,341
Fri Mar 31 2023,SPXW230331C03120000,0,0,745.1,748.5,0,0.4751,0.9846,0.0001,0,3120.00,SPXW230331P03120000,1.6,0.35,2.1,2.25,13,0.4836,-0.0155,0.0001,901
Fri Mar 31 2023,SPXW230331C03125000,0,0,740.2,743.5,0,0.4716,0.9844,0.0001,5,3125.00,SPXW230331P03125000,0.9,0,2.15,2.3,0,0.482,-0.0158,0.0001,2536
Fri Mar 31 2023,SPXW230331C03130000,0,0,735.2,738.5,0,0.4716,0.9841,0.0001,0,3130.00,SPXW230331P03130000,1.65,0.35,2.2,2.35,25,0.4788,-0.0161,0.0001,303
Fri Mar 31 2023,SPXW230331C03140000,0,0,725.3,728.6,0,0.468,0.9835,0.0001,0,3140.00,SPXW230331P03140000,2.23,0.88,2.25,2.4,1,0.4756,-0.0167,0.0001,1431
Fri Mar 31 2023,SPXW230331C03150000,0,0,715.4,718.8,0,0.4594,0.9828,0.0001,2,3150.00,SPXW230331P03150000,2.3,0.925,2.35,2.5,30,0.471,-0.0173,0.0001,8101
Fri Mar 31 2023,SPXW230331C03155000,0,0,710.5,713.8,0,0.4639,0.9825,0.0001,0,3155.00,SPXW230331P03155000,0.9,0,2.4,2.5,0,0.4691,-0.0177,0.0001,701
Fri Mar 31 2023,SPXW230331C03160000,0,0,705.5,708.9,0,0.4604,0.9822,0.0001,0,3160.00,SPXW230331P03160000,1.5,0,2.45,2.55,0,0.4674,-0.018,0.0001,593
Fri Mar 31 2023,SPXW230331C03165000,0,0,700.6,703.9,0,0.4615,0.9818,0.0001,0,3165.00,SPXW230331P03165000,4.1,0,2.5,2.6,0,0.4656,-0.0183,0.0001,516
Fri Mar 31 2023,SPXW230331C03170000,0,0,695.7,699,0,0.4594,0.9815,0.0001,0,3170.00,SPXW230331P03170000,1.75,0,2.5,2.65,0,0.4639,-0.0187,0.0001,1420
Fri Mar 31 2023,SPXW230331C03175000,0,0,690.7,694,0,0.456,0.9811,0.0001,1,3175.00,SPXW230331P03175000,1.05,0,2.55,2.7,0,0.462,-0.019,0.0001,3032
Fri Mar 31 2023,SPXW230331C03180000,0,0,685.8,689.1,0,0.4554,0.9807,0.0001,0,3180.00,SPXW230331P03180000,4.5,0,2.6,2.75,0,0.4602,-0.0194,0.0001,2760
Fri Mar 31 2023,SPXW230331C03185000,0,0,680.9,684.2,0,0.4547,0.9804,0.0001,0,3185.00,SPXW230331P03185000,2.75,0,2.65,2.8,0,0.4583,-0.0198,0.0001,242
Fri Mar 31 2023,SPXW230331C03190000,0,0,675.9,679.2,0,0.4512,0.98,0.0001,0,3190.00,SPXW230331P03190000,2.37,0,2.7,2.85,0,0.4564,-0.0202,0.0001,348
Fri Mar 31 2023,SPXW230331C03195000,0,0,671,674.3,0,0.4504,0.9796,0.0001,0,3195.00,SPXW230331P03195000,2.3,0.7,2.75,2.9,12,0.4547,-0.0206,0.0001,282
Fri Mar 31 2023,SPXW230331C03200000,717.69,0,666.1,669.4,0,0.447,0.9792,0.0001,93,3200.00,SPXW230331P03200000,2.5,0.9,2.8,2.95,161,0.4527,-0.021,0.0001,13146
Fri Mar 31 2023,SPXW230331C03205000,0,0,661.1,664.4,0,0.4461,0.9788,0.0001,0,3205.00,SPXW230331P03205000,2.35,0.7,2.85,3,33,0.4508,-0.0214,0.0001,232
Fri Mar 31 2023,SPXW230331C03210000,0,0,656.2,659.5,0,0.4452,0.9783,0.0001,0,3210.00,SPXW230331P03210000,2.55,0.875,2.9,3.1,49,0.4494,-0.0218,0.0001,781
Fri Mar 31 2023,SPXW230331C03215000,0,0,651.3,654.6,0,0.4417,0.9779,0.0001,0,3215.00,SPXW230331P03215000,1.9,0,2.95,3.1,0,0.4467,-0.0222,0.0001,226
Fri Mar 31 2023,SPXW230331C03220000,0,0,646.3,649.6,0,0.4395,0.9774,0.0001,0,3220.00,SPXW230331P03220000,2.1,0,3,3.2,0,0.4453,-0.0227,0.0001,1333
Fri Mar 31 2023,SPXW230331C03225000,0,0,641.4,644.7,0,0.4348,0.977,0.0001,5,3225.00,SPXW230331P03225000,1.2,0,3.1,3.3,0,0.442,-0.0232,0.0001,2244
Fri Mar 31 2023,SPXW230331C03230000,0,0,636.5,639.8,0,0.4385,0.9765,0.0001,0,3230.00,SPXW230331P03230000,2.75,0.975,3.1,3.3,8,0.4411,-0.0236,0.0001,161
Fri Mar 31 2023,SPXW230331C03235000,0,0,631.6,634.9,0,0.4362,0.976,0.0002,0,3235.00,SPXW230331P03235000,2.8,0.975,3.2,3.4,44,0.4401,-0.0241,0.0002,195
Fri Mar 31 2023,SPXW230331C03240000,635.39,-29.06,626.6,630,2,0.4327,0.9755,0.0002,2,3240.00,SPXW230331P03240000,3.23,1.38,3.2,3.5,70,0.4368,-0.0246,0.0002,271
Fri Mar 31 2023,SPXW230331C03245000,0,0,621.7,625,0,0.4326,0.975,0.0002,0,3245.00,SPXW230331P03245000,2.6,0.725,3.3,3.5,79,0.4357,-0.0251,0.0002,112
Fri Mar 31 2023,SPXW230331C03250000,679.51,0,616.8,620.1,0,0.4313,0.9745,0.0002,162,3250.00,SPXW230331P03250000,3.05,1.125,3.4,3.6,152,0.4346,-0.0256,0.0002,3233
Fri Mar 31 2023,SPXW230331C03255000,674.56,0,611.9,615.2,0,0.4299,0.9739,0.0002,10,3255.00,SPXW230331P03255000,1.5,0,3.4,3.7,0,0.4313,-0.0262,0.0002,243
Fri Mar 31 2023,SPXW230331C03260000,0,0,607,610.3,0,0.4275,0.9734,0.0002,0,3260.00,SPXW230331P03260000,1.55,0,3.5,3.7,0,0.4301,-0.0267,0.0002,103
Fri Mar 31 2023,SPXW230331C03265000,0,0,602,605.4,0,0.4209,0.9728,0.0002,1,3265.00,SPXW230331P03265000,6.4,0,3.6,3.8,0,0.4288,-0.0273,0.0002,93
Fri Mar 31 2023,SPXW230331C03270000,601.3,0,597.1,600.5,0,0.4226,0.9722,0.0002,6,3270.00,SPXW230331P03270000,3.36,1.31,3.7,3.9,1,0.4265,-0.0279,0.0002,208
Fri Mar 31 2023,SPXW230331C03275000,745.4,0,592.2,595.5,0,0.4211,0.9716,0.0002,53,3275.00,SPXW230331P03275000,2.95,0.875,3.7,4,1,0.4242,-0.0285,0.0002,17479
Fri Mar 31 2023,SPXW230331C03280000,740.17,0,587.3,590.6,0,0.4196,0.971,0.0002,2,3280.00,SPXW230331P03280000,2.9,0.775,3.8,4,27,0.4228,-0.0291,0.0002,300
Fri Mar 31 2023,SPXW230331C03285000,0,0,582.4,585.7,0,0.419,0.9704,0.0002,0,3285.00,SPXW230331P03285000,2.05,0,3.9,4.1,0,0.4214,-0.0298,0.0002,264
Fri Mar 31 2023,SPXW230331C03290000,0,0,577.5,580.8,0,0.4174,0.9697,0.0002,0,3290.00,SPXW230331P03290000,3.2,0.975,4,4.2,100,0.419,-0.0304,0.0002,443
Fri Mar 31 2023,SPXW230331C03295000,725.65,0,572.6,575.9,0,0.4157,0.969,0.0002,1,3295.00,SPXW230331P03295000,6.8,0,4.1,4.3,0,0.4175,-0.0311,0.0002,280
Fri Mar 31 2023,SPXW230331C03300000,608.3,0,567.7,571,0,0.414,0.9684,0.0002,173,3300.00,SPXW230331P03300000,4.15,1.85,4.2,4.4,1137,0.4151,-0.0318,0.0002,6888
Fri Mar 31 2023,SPXW230331C03305000,0,0,562.8,566.1,0,0.4114,0.9676,0.0002,0,3305.00,SPXW230331P03305000,3.5,1.15,4.3,4.5,2,0.4135,-0.0325,0.0002,204
Fri Mar 31 2023,SPXW230331C03310000,0,0,557.9,561.2,0,0.4096,0.9669,0.0002,1,3310.00,SPXW230331P03310000,1.6,0,4.3,4.6,0,0.4119,-0.0332,0.0002,332
Fri Mar 31 2023,SPXW230331C03315000,0,0,553.1,556.4,0,0.4078,0.9661,0.0002,0,3315.00,SPXW230331P03315000,1.75,0,4.4,4.7,0,0.4102,-0.034,0.0002,342
Fri Mar 31 2023,SPXW230331C03320000,0,0,548.2,551.5,0,0.4043,0.9654,0.0002,0,3320.00,SPXW230331P03320000,5.6,0,4.5,4.8,0,0.4085,-0.0348,0.0002,530
Fri Mar 31 2023,SPXW230331C03325000,0,0,543.3,546.6,0,0.4057,0.9646,0.0002,4,3325.00,SPXW230331P03325000,4.1,0,4.6,4.9,0,0.4068,-0.0356,0.0002,14505
Fri Mar 31 2023,SPXW230331C03330000,691.41,0,538.4,541.7,0,0.4046,0.9637,0.0002,1,3330.00,SPXW230331P03330000,3.8,1.2,4.7,5,11,0.405,-0.0364,0.0002,442
Fri Mar 31 2023,SPXW230331C03335000,0,0,533.6,536.8,0,0.4026,0.9629,0.0002,76,3335.00,SPXW230331P03335000,4.2,0,4.9,5.1,0,0.4031,-0.0373,0.0002,172
Fri Mar 31 2023,SPXW230331C03340000,617.92,0,528.7,532,0,0.4014,0.962,0.0002,1,3340.00,SPXW230331P03340000,3.8,1.075,5,5.2,11,0.402,-0.0381,0.0002,258
Fri Mar 31 2023,SPXW230331C03345000,783.31,0,523.8,527.1,0,0.3963,0.9611,0.0003,1,3345.00,SPXW230331P03345000,3.1,0,5.1,5.3,0,0.4001,-0.039,0.0003,249
Fri Mar 31 2023,SPXW230331C03350000,569.42,0,518.9,522.2,0,0.3972,0.9602,0.0003,53,3350.00,SPXW230331P03350000,4.85,2.025,5.2,5.4,114,0.3982,-0.04,0.0003,2178
Fri Mar 31 2023,SPXW230331C03355000,0,0,514.1,517.3,0,0.3966,0.9592,0.0003,0,3355.00,SPXW230331P03355000,4.7,0,5.3,5.6,0,0.397,-0.0409,0.0003,237
Fri Mar 31 2023,SPXW230331C03360000,0,0,509.3,512.5,0,0.3944,0.9582,0.0003,0,3360.00,SPXW230331P03360000,4.7,1.7,5.5,5.7,20,0.3949,-0.0419,0.0003,217
Fri Mar 31 2023,SPXW230331C03365000,0,0,504.4,507.6,0,0.3936,0.9572,0.0003,0,3365.00,SPXW230331P03365000,4.3,1.275,5.6,5.8,11,0.3936,-0.0429,0.0003,244
Fri Mar 31 2023,SPXW230331C03370000,551.27,0,499.6,502.8,0,0.3914,0.9561,0.0003,1,3370.00,SPXW230331P03370000,4.4,1.3,5.7,6,11,0.3922,-0.044,0.0003,248
Fri Mar 31 2023,SPXW230331C03375000,547.39,0,494.7,498,0,0.3905,0.9551,0.0003,21,3375.00,SPXW230331P03375000,4.89,1.69,5.9,6.1,2,0.3901,-0.0451,0.0003,2271
Fri Mar 31 2023,SPXW230331C03380000,541.39,0,489.9,493.1,0,0.3875,0.954,0.0003,2,3380.00,SPXW230331P03380000,4.9,1.6,6,6.3,22,0.3886,-0.0462,0.0003,399
Fri Mar 31 2023,SPXW230331C03385000,534.43,0,485.1,488.3,0,0.3872,0.9528,0.0003,10,3385.00,SPXW230331P03385000,2.55,0,6.2,6.4,0,0.387,-0.0473,0.0003,446
Fri Mar 31 2023,SPXW230331C03390000,547.95,0,480.2,483.5,0,0.386,0.9516,0.0003,13,3390.00,SPXW230331P03390000,2.07,0,6.4,6.6,0,0.3854,-0.0485,0.0003,330
Fri Mar 31 2023,SPXW230331C03395000,525.66,0,475.4,478.6,0,0.383,0.9504,0.0003,3,3395.00,SPXW230331P03395000,5.4,1.9,6.5,6.7,22,0.3844,-0.0497,0.0003,277
Fri Mar 31 2023,SPXW230331C03400000,475.04,-31.56,470.6,473.8,1,0.3824,0.9492,0.0003,221,3400.00,SPXW230331P03400000,5.6,2,6.7,6.9,9,0.3826,-0.051,0.0003,12287
Fri Mar 31 2023,SPXW230331C03405000,517.75,0,465.8,469,0,0.3811,0.9479,0.0003,10,3405.00,SPXW230331P03405000,6.17,2.47,6.8,7.1,52,0.3809,-0.0523,0.0003,229
Fri Mar 31 2023,SPXW230331C03410000,0,0,461,464.2,0,0.3798,0.9465,0.0004,1,3410.00,SPXW230331P03410000,6.3,2.5,7,7.2,52,0.3791,-0.0536,0.0004,290
Fri Mar 31 2023,SPXW230331C03415000,631.53,0,456.2,459.4,0,0.3784,0.9452,0.0004,7,3415.00,SPXW230331P03415000,7.1,3.2,7.2,7.4,29,0.3778,-0.055,0.0004,314
Fri Mar 31 2023,SPXW230331C03420000,0,0,451.4,454.6,0,0.3769,0.9438,0.0004,0,3420.00,SPXW230331P03420000,6.6,0,7.4,7.6,0,0.3765,-0.0564,0.0004,134
Fri Mar 31 2023,SPXW230331C03425000,707.79,0,446.6,449.8,0,0.3754,0.9423,0.0004,6,3425.00,SPXW230331P03425000,7.7,3.6,7.6,7.8,7,0.3751,-0.0578,0.0004,6081
Fri Mar 31 2023,SPXW230331C03430000,624.12,0,441.8,445,0,0.3733,0.9408,0.0004,104,3430.00,SPXW230331P03430000,3.5,0,7.8,8,0,0.3736,-0.0593,0.0004,160
Fri Mar 31 2023,SPXW230331C03435000,619.22,0,437.1,440.2,0,0.3706,0.9393,0.0004,100,3435.00,SPXW230331P03435000,7.79,3.49,8,8.2,11,0.3721,-0.0608,0.0004,160
Fri Mar 31 2023,SPXW230331C03440000,440.61,-26.99,432.3,435.4,1,0.371,0.9377,0.0004,1,3440.00,SPXW230331P03440000,7.2,2.8,8.2,8.5,113,0.3706,-0.0624,0.0004,302
Fri Mar 31 2023,SPXW230331C03445000,0,0,427.5,430.7,0,0.3698,0.9361,0.0004,0,3445.00,SPXW230331P03445000,7.1,2.5,8.4,8.7,102,0.3695,-0.064,0.0004,261
Fri Mar 31 2023,SPXW230331C03450000,603.55,0,422.8,425.9,0,0.3685,0.9344,0.0004,145,3450.00,SPXW230331P03450000,8.75,4.05,8.7,8.9,191,0.3678,-0.0657,0.0004,3311
Fri Mar 31 2023,SPXW230331C03455000,598.65,0,418,421.2,0,0.3667,0.9327,0.0004,100,3455.00,SPXW230331P03455000,7.8,3,8.9,9.2,89,0.3665,-0.0674,0.0004,145
Fri Mar 31 2023,SPXW230331C03460000,0,0,413.3,416.4,0,0.3648,0.9309,0.0004,0,3460.00,SPXW230331P03460000,9,4,9.2,9.4,56,0.3652,-0.0692,0.0004,394
Fri Mar 31 2023,SPXW230331C03465000,0,0,408.6,411.7,0,0.3642,0.9291,0.0005,3,3465.00,SPXW230331P03465000,8.7,3.6,9.4,9.7,122,0.3638,-0.071,0.0005,265
Fri Mar 31 2023,SPXW230331C03470000,0,0,403.8,407,0,0.3627,0.9272,0.0005,0,3470.00,SPXW230331P03470000,10.1,4.85,9.7,9.9,25,0.3624,-0.0729,0.0005,291
Fri Mar 31 2023,SPXW230331C03475000,559.94,0,399.1,402.2,0,0.3615,0.9253,0.0005,34,3475.00,SPXW230331P03475000,9.2,3.8,10,10.2,203,0.3609,-0.0748,0.0005,1745
Fri Mar 31 2023,SPXW230331C03480000,604.14,0,394.4,397.5,0,0.3599,0.9233,0.0005,3,3480.00,SPXW230331P03480000,10,4.4,10.2,10.5,8,0.3598,-0.0768,0.0005,195
Fri Mar 31 2023,SPXW230331C03485000,0,0,389.7,392.8,0,0.3577,0.9213,0.0005,0,3485.00,SPXW230331P03485000,8.9,3.2,10.5,10.8,12,0.3586,-0.0788,0.0005,367
Fri Mar 31 2023,SPXW230331C03490000,0,0,385,388.1,0,0.3572,0.9192,0.0005,0,3490.00,SPXW230331P03490000,10.13,4.23,10.8,11.1,36,0.3573,-0.0809,0.0005,498
Fri Mar 31 2023,SPXW230331C03495000,0,0,380.3,383.4,0,0.3558,0.9171,0.0005,0,3495.00,SPXW230331P03495000,12,5.9,11.1,11.4,15,0.356,-0.0831,0.0005,345
Fri Mar 31 2023,SPXW230331C03500000,380.87,-28.58,375.7,378.8,1,0.3547,0.9149,0.0005,427,3500.00,SPXW230331P03500000,11.07,4.87,11.5,11.7,195,0.3545,-0.0853,0.0005,12491
Fri Mar 31 2023,SPXW230331C03505000,0,0,371,374.1,0,0.3535,0.9126,0.0006,0,3505.00,SPXW230331P03505000,3.8,0,11.8,12.1,0,0.3535,-0.0875,0.0006,456
Fri Mar 31 2023,SPXW230331C03510000,0,0,366.4,369.4,0,0.3519,0.9103,0.0006,0,3510.00,SPXW230331P03510000,11.11,0,12.1,12.4,0,0.3519,-0.0899,0.0006,189
Fri Mar 31 2023,SPXW230331C03515000,0,0,361.7,364.8,0,0.3495,0.9079,0.0006,0,3515.00,SPXW230331P03515000,5.2,0,12.5,12.8,0,0.3507,-0.0922,0.0006,273
Fri Mar 31 2023,SPXW230331C03520000,0,0,357.1,360.1,0,0.35,0.9054,0.0006,0,3520.00,SPXW230331P03520000,13.1,6.1,12.8,13.1,12,0.3494,-0.0947,0.0006,354
Fri Mar 31 2023,SPXW230331C03525000,468,0,352.5,355.5,0,0.3482,0.9029,0.0006,17,3525.00,SPXW230331P03525000,12.3,5.1,13.2,13.5,11,0.3484,-0.0972,0.0006,3210
Fri Mar 31 2023,SPXW230331C03530000,321.9,0,347.9,350.9,0,0.3477,0.9003,0.0006,5,3530.00,SPXW230331P03530000,13.7,6.25,13.6,13.9,124,0.3469,-0.0998,0.0006,761
Fri Mar 31 2023,SPXW230331C03535000,0,0,343.3,346.3,0,0.3458,0.8977,0.0006,1,3535.00,SPXW230331P03535000,13.2,5.5,14,14.3,118,0.3458,-0.1025,0.0006,348
Fri Mar 31 2023,SPXW230331C03540000,0,0,338.7,341.7,0,0.3444,0.895,0.0006,1,3540.00,SPXW230331P03540000,13.6,5.7,14.4,14.7,17,0.3445,-0.1052,0.0006,2783
Fri Mar 31 2023,SPXW230331C03545000,467.25,0,334.1,337.1,0,0.343,0.8922,0.0007,29,3545.00,SPXW230331P03545000,14,5.8,14.8,15.1,18,0.3432,-0.108,0.0007,310
Fri Mar 31 2023,SPXW230331C03550000,383.59,0,329.6,332.5,0,0.3409,0.8893,0.0007,99,3550.00,SPXW230331P03550000,15.25,6.85,15.2,15.5,53,0.3421,-0.1108,0.0007,10674
Fri Mar 31 2023,SPXW230331C03555000,0,0,325,328,0,0.3404,0.8864,0.0007,0,3555.00,SPXW230331P03555000,13.7,5,15.7,16,30,0.3407,-0.1138,0.0007,154
Fri Mar 31 2023,SPXW230331C03560000,454.72,0,320.5,323.5,0,0.3394,0.8834,0.0007,2,3560.00,SPXW230331P03560000,15.7,6.7,16.1,16.4,1593,0.3398,-0.1168,0.0007,699
Fri Mar 31 2023,SPXW230331C03565000,516.05,0,316,318.9,0,0.3378,0.8803,0.0007,6,3565.00,SPXW230331P03565000,16.9,7.65,16.6,16.9,19,0.3382,-0.1199,0.0007,492
Fri Mar 31 2023,SPXW230331C03570000,0,0,311.5,314.4,0,0.336,0.8771,0.0007,6,3570.00,SPXW230331P03570000,15,5.45,17.1,17.4,43,0.3371,-0.123,0.0007,343
Fri Mar 31 2023,SPXW230331C03575000,311.38,0,307,309.9,0,0.336,0.8739,0.0008,41,3575.00,SPXW230331P03575000,17.4,7.55,17.6,17.9,64,0.3359,-0.1262,0.0008,2763
Fri Mar 31 2023,SPXW230331C03580000,306.8,-26.8,302.6,305.5,4,0.3338,0.8706,0.0008,1,3580.00,SPXW230331P03580000,17.1,6.9,18.1,18.4,14,0.3347,-0.1296,0.0008,864
Fri Mar 31 2023,SPXW230331C03585000,300.4,0,298.1,301,0,0.3339,0.8672,0.0008,2,3585.00,SPXW230331P03585000,17.3,6.8,18.6,18.9,12,0.3334,-0.133,0.0008,256
Fri Mar 31 2023,SPXW230331C03590000,403.43,0,293.7,296.6,0,0.3322,0.8637,0.0008,25,3590.00,SPXW230331P03590000,16.9,6.05,19.1,19.4,22,0.332,-0.1364,0.0008,778
Fri Mar 31 2023,SPXW230331C03595000,0,0,289.3,292.1,0,0.3315,0.8601,0.0008,0,3595.00,SPXW230331P03595000,17.4,6.2,19.7,20,42,0.3311,-0.14,0.0008,386
Fri Mar 31 2023,SPXW230331C03600000,330.66,0,284.9,287.7,0,0.3304,0.8565,0.0008,447,3600.00,SPXW230331P03600000,18.1,6.5,20.3,20.6,284,0.3301,-0.1436,0.0008,39619
Fri Mar 31 2023,SPXW230331C03605000,280.22,-30.18,280.4,283.3,1,0.3279,0.8528,0.0009,21,3605.00,SPXW230331P03605000,19.05,7.1,20.9,21.2,38,0.3284,-0.1474,0.0009,407
Fri Mar 31 2023,SPXW230331C03610000,424.87,0,276,278.9,0,0.3267,0.849,0.0009,46,3610.00,SPXW230331P03610000,18.9,6.55,21.5,21.8,18,0.3272,-0.1512,0.0009,537
Fri Mar 31 2023,SPXW230331C03615000,271.47,-29.73,271.7,274.5,1,0.3254,0.845,0.0009,8,3615.00,SPXW230331P03615000,19.8,7.05,22.1,22.4,60,0.3262,-0.1551,0.0009,713
Fri Mar 31 2023,SPXW230331C03620000,385.03,0,267.3,270.1,0,0.3252,0.841,0.0009,2,3620.00,SPXW230331P03620000,20,6.85,22.7,23,15,0.3251,-0.1591,0.0009,2387
Fri Mar 31 2023,SPXW230331C03625000,349.17,0,263,265.8,0,0.323,0.837,0.0009,58,3625.00,SPXW230331P03625000,22.7,9.15,23.4,23.7,52,0.3237,-0.1632,0.0009,3490
Fri Mar 31 2023,SPXW230331C03630000,262.78,-24.82,258.7,261.5,8,0.3224,0.8328,0.001,192,3630.00,SPXW230331P03630000,23.7,9.65,24.1,24.4,2187,0.3227,-0.1673,0.001,40383
Fri Mar 31 2023,SPXW230331C03635000,257.7,0,254.4,257.2,0,0.321,0.8285,0.001,13,3635.00,SPXW230331P03635000,25,10.5,24.7,25.1,13,0.3213,-0.1716,0.001,646
